key_0,request_id,unique_key,created_date,closed_date,complaint_type_id,borough_id,descriptor,location_type,incident_zip,latitude,longitude,status,borough_name,complaint_type,category,full_date,date_id,year,month,day_of_week,is_weekend
2026-08-10,504,70008589,2026-08-10 00:20:44,,3,5,Banging/Pounding,Residential Building/House,10301,40.628613655229,-74.09964418133342,In Progress,Staten Island,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,505,70010418,2026-08-10 00:20:41,2026-08-10 00:29:38,8,3,Loud Music/Party,Street/Sidewalk,10462,40.85272673247533,-73.86881767686059,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,506,70011892,2026-08-10 00:20:24,,6,4,Double Parked Blocking Traffic,Street/Sidewalk,11209,40.63367413495224,-74.0259046186572,In Progress,Brooklyn,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,507,70010369,2026-08-10 00:20:15,2026-08-10 00:25:37,8,3,Loud Music/Party,Street/Sidewalk,10457,40.84603570108423,-73.90263609776324,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,508,70003926,2026-08-10 00:20:14,2026-08-10 01:00:10,3,2,Loud Music/Party,Residential Building/House,10012,40.722053221516006,-73.99649336867282,Closed,Manhattan,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,509,70009402,2026-08-10 00:20:11,,1,4,Driver Complaint - Non Passenger,Street,11211,40.71174883972136,-73.96254039321501,In Progress,Brooklyn,For Hire Vehicle Complaint,Vehicle,2026-08-10,1,2026,8,Monday,False
2026-08-10,510,70004053,2026-08-10 00:20:03,,6,4,Blocked Hydrant,Street/Sidewalk,11209,40.622099755631766,-74.02407018711759,In Progress,Brooklyn,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,511,70011308,2026-08-10 00:19:53,2026-08-10 01:37:15,8,2,Loud Music/Party,Street/Sidewalk,10040,40.85978272320349,-73.92703609580742,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,512,70006720,2026-08-10 00:19:42,,4,4,Partial Access,Street/Sidewalk,11218,40.635623800488254,-73.9667877950632,In Progress,Brooklyn,Blocked Driveway,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,513,70012030,2026-08-10 00:19:29,,6,4,Commercial Overnight Parking,Street/Sidewalk,11237,40.70618278512642,-73.92844856133564,In Progress,Brooklyn,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,514,70008540,2026-08-10 00:16:56,,3,1,Loud Music/Party,Residential Building/House,11434,40.67891528822238,-73.78904939874501,In Progress,Queens,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,515,70011290,2026-08-10 00:19:14,2026-08-10 01:35:36,6,2,Parking Permit Improper Use,Street/Sidewalk,10040,40.86111875356414,-73.92603322228999,Closed,Manhattan,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,516,70013344,2026-08-10 00:19:11,,6,4,Blocked Crosswalk,Street/Sidewalk,11249,40.71485329204778,-73.96293183938344,In Progress,Brooklyn,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,517,70007309,2026-08-10 00:19:07,,8,1,Loud Music/Party,Street/Sidewalk,11106,40.7616864057356,-73.94161521826629,In Progress,Queens,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,518,70011807,2026-08-10 00:19:04,2026-08-10 00:56:21,8,3,Loud Music/Party,Street/Sidewalk,10463,40.87369857353044,-73.90814957564673,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,519,70013757,2026-08-10 00:19:01,,6,1,Commercial Overnight Parking,Street/Sidewalk,11354,40.76800215556742,-73.80953998812244,In Progress,Queens,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,520,70006594,2026-08-10 00:19:00,,18,3,Car/Truck Music,Street/Sidewalk,10468,40.872631364966125,-73.89887286284,In Progress,Bronx,Noise - Vehicle,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,521,70009250,2026-08-10 00:18:46,2026-08-10 00:33:08,3,4,Banging/Pounding,Residential Building/House,11236,40.6435009816135,-73.9134103261131,Closed,Brooklyn,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,522,70013909,2026-08-10 00:18:46,,8,2,Loud Music/Party,Street/Sidewalk,10032,40.83286566248086,-73.94203337318314,In Progress,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,523,70006458,2026-08-10 00:18:41,,4,3,No Access,Street/Sidewalk,10462,40.83988826451455,-73.85389893781225,In Progress,Bronx,Blocked Driveway,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,524,70013914,2026-08-10 00:18:33,,8,2,Loud Music/Party,Street/Sidewalk,10040,40.85668814238739,-73.92935305837368,In Progress,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,525,70007438,2026-08-10 00:18:25,,8,2,Loud Music/Party,Street/Sidewalk,10033,40.85126874897124,-73.92718279215555,In Progress,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,526,70007899,2026-08-10 00:16:36,2026-08-10 01:28:26,8,4,Loud Music/Party,Street/Sidewalk,11214,40.5949781402888,-73.99596712670406,Closed,Brooklyn,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,527,70003962,2026-08-10 00:18:23,2026-08-10 00:29:38,8,3,Loud Music/Party,Street/Sidewalk,10467,40.87581786325145,-73.87624275879938,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,528,70007458,2026-08-10 00:18:18,2026-08-10 01:37:27,6,2,Posted Parking Sign Violation,Street/Sidewalk,10033,40.85177787339328,-73.93898055833226,Closed,Manhattan,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,529,70003937,2026-08-10 00:18:11,,8,3,Loud Music/Party,Street/Sidewalk,10463,40.87732238305897,-73.90917876616729,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,530,70004806,2026-08-10 00:18:01,2026-08-10 01:31:03,8,2,Loud Music/Party,Street/Sidewalk,10040,40.861870823878704,-73.9260685381408,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,531,70012498,2026-08-10 00:17:55,,8,1,Loud Music/Party,Street/Sidewalk,11412,40.702842041930246,-73.76657298567967,In Progress,Queens,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,532,70012062,2026-08-10 00:17:49,,1,4,Driver Complaint - Non Passenger,Street,11211,40.71456883559697,-73.95785660995966,In Progress,Brooklyn,For Hire Vehicle Complaint,Vehicle,2026-08-10,1,2026,8,Monday,False
2026-08-10,533,70004957,2026-08-10 00:17:46,2026-08-10 00:56:23,3,1,Loud Music/Party,Residential Building/House,11413,40.68277744039794,-73.74821893997802,Closed,Queens,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,534,70011284,2026-08-10 00:17:30,2026-08-10 00:20:32,8,2,Loud Music/Party,Street/Sidewalk,10032,40.83670343588696,-73.94337438646215,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,535,70009365,2026-08-10 00:17:04,2026-08-10 00:43:11,6,4,Posted Parking Sign Violation,Street/Sidewalk,11205,40.69395197882978,-73.9730622468119,Closed,Brooklyn,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,536,70007826,2026-08-10 00:16:35,,3,3,Loud Music/Party,Residential Building/House,10460,40.84223699939234,-73.87174053821302,In Progress,Bronx,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,537,70008642,2026-08-10 00:16:34,,5,2,Loud Music/Party,Store/Commercial,10031,40.822388418357896,-73.9525890968376,In Progress,Manhattan,Noise - Commercial,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,538,70007863,2026-08-10 00:16:28,2026-08-10 00:36:52,6,3,Commercial Overnight Parking,Street/Sidewalk,10471,40.91106112184899,-73.89737083698719,Closed,Bronx,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,539,70007399,2026-08-10 00:16:27,,8,2,Loud Talking,Street/Sidewalk,10026,40.80102849127408,-73.95139070312702,In Progress,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,540,70004802,2026-08-10 00:16:10,2026-08-10 01:38:08,18,2,Car/Truck Music,Street/Sidewalk,10034,40.86439499522772,-73.92050891043958,Closed,Manhattan,Noise - Vehicle,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,541,70009346,2026-08-10 00:16:08,2026-08-10 00:46:56,3,4,Loud Music/Party,Residential Building/House,11237,40.7044787780298,-73.92491222193459,Closed,Brooklyn,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,542,70011838,2026-08-10 00:16:04,2026-08-10 00:33:14,6,2,Blocked Crosswalk,Street/Sidewalk,10012,40.72662048376376,-73.99605296544073,Closed,Manhattan,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,543,70011319,2026-08-10 00:16:02,2026-08-10 01:35:50,8,2,Loud Music/Party,Street/Sidewalk,10034,40.861653042943566,-73.92460100114462,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,544,70010431,2026-08-10 00:15:58,,18,3,Car/Truck Music,Street/Sidewalk,10463,40.877058946927896,-73.90924783110853,In Progress,Bronx,Noise - Vehicle,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,545,70009167,2026-08-10 00:15:57,2026-08-10 00:44:51,6,3,Parking Permit Improper Use,Street/Sidewalk,10458,40.87697741123948,-73.88546515610238,Closed,Bronx,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,546,70007455,2026-08-10 00:15:51,2026-08-10 01:37:52,8,2,Loud Music/Party,Street/Sidewalk,10040,40.86103107825989,-73.92627553723854,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,547,70007731,2026-08-10 00:15:47,,44,3,Other,Above Address,10463,40.87716146295538,-73.9178611535989,In Progress,Bronx,Noise - Helicopter,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,548,70009901,2026-08-10 00:15:20,2026-08-10 01:49:25,8,2,Loud Talking,Street/Sidewalk,10016,40.741445911397946,-73.97963613129464,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,549,70005908,2026-08-10 00:15:13,2026-08-10 00:38:03,3,1,Loud Music/Party,Residential Building/House,11419,40.68461442022546,-73.8203462565652,Closed,Queens,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,550,70007758,2026-08-10 00:15:09,,3,3,Loud Music/Party,Residential Building/House,10452,40.837940984205815,-73.91586770593267,In Progress,Bronx,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,551,70009187,2026-08-10 00:14:54,2026-08-10 00:33:08,6,2,Blocked Bike Lane,Street/Sidewalk,10012,40.72662048376376,-73.99605296544073,Closed,Manhattan,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,552,70013935,2026-08-10 00:14:45,2026-08-10 01:38:30,8,2,Loud Music/Party,Street/Sidewalk,10040,40.86256276936047,-73.92650883171258,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,553,70004820,2026-08-10 00:14:44,2026-08-10 01:39:02,8,2,Loud Music/Party,Street/Sidewalk,10034,40.867243417383946,-73.92799687001796,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,554,70011655,2026-08-10 00:14:41,,8,3,Loud Talking,Street/Sidewalk,10459,40.831502971962365,-73.88808017249029,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,555,70009850,2026-08-10 00:14:39,,3,1,Loud Music/Party,Residential Building/House,11412,40.702842041930246,-73.76657298567967,In Progress,Queens,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,556,70003958,2026-08-10 00:14:34,2026-08-10 00:21:59,8,3,Loud Talking,Street/Sidewalk,10467,40.87581786325145,-73.87624275879938,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,557,70010390,2026-08-10 00:14:22,2026-08-10 00:20:04,3,3,Loud Music/Party,Residential Building/House,10453,40.85405295875958,-73.90591022143273,Closed,Bronx,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,558,70013949,2026-08-10 00:14:19,2026-08-10 01:38:52,6,2,Posted Parking Sign Violation,Street/Sidewalk,10033,40.85153914538499,-73.93909644675512,Closed,Manhattan,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,559,70003949,2026-08-10 00:14:18,2026-08-10 01:26:20,8,3,Loud Music/Party,Street/Sidewalk,10463,40.87970084316435,-73.9010571445122,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,560,70006097,2026-08-10 00:14:17,2026-08-10 00:43:22,5,2,Loud Music/Party,Store/Commercial,10033,40.84510706287504,-73.93679639961515,Closed,Manhattan,Noise - Commercial,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,561,70008445,2026-08-10 00:14:08,,6,1,Blocked Hydrant,Street/Sidewalk,11379,40.7090673250072,-73.87386517425578,In Progress,Queens,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,562,70009401,2026-08-10 00:12:53,,1,2,Driver Complaint - Non Passenger,Street,10012,40.72662048376376,-73.99605296544073,In Progress,Manhattan,For Hire Vehicle Complaint,Vehicle,2026-08-10,1,2026,8,Monday,False
2026-08-10,563,70007955,2026-08-10 00:11:14,,6,4,Blocked Hydrant,Street/Sidewalk,11230,40.62928772215293,-73.973048718301,In Progress,Brooklyn,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,564,70010191,2026-08-10 00:04:57,,32,2,Vehicle Idling Odor,Street/Sidewalk,10001,40.74447492942411,-73.99253326960856,In Progress,Manhattan,Air Quality,Other,2026-08-10,1,2026,8,Monday,False
2026-08-10,565,70010391,2026-08-10 00:12:47,2026-08-10 00:46:25,3,3,Banging/Pounding,Residential Building/House,10457,40.84550502951069,-73.9047946370933,Closed,Bronx,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,566,70010432,2026-08-10 00:12:21,,18,3,Car/Truck Music,Street/Sidewalk,10463,40.877333350432416,-73.90916428689549,In Progress,Bronx,Noise - Vehicle,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,567,70004679,2026-08-10 00:12:17,,6,1,Blocked Hydrant,Street/Sidewalk,11436,40.684055915406695,-73.79960475479504,In Progress,Queens,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,568,70013904,2026-08-10 00:12:11,,3,2,Banging/Pounding,Residential Building/House,10037,40.81798635263026,-73.93643919542686,In Progress,Manhattan,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,569,70009078,2026-08-10 00:11:58,2026-08-10 00:25:37,8,3,Loud Music/Party,Street/Sidewalk,10457,40.84664473813887,-73.9022954522807,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,570,70013754,2026-08-10 00:11:44,,3,1,Banging/Pounding,Residential Building/House,11355,40.75196307494059,-73.82056886414269,In Progress,Queens,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,571,70013304,2026-08-10 00:11:43,2026-08-10 00:49:59,18,4,Car/Truck Music,Street/Sidewalk,11237,40.70702779439195,-73.92358924958616,Closed,Brooklyn,Noise - Vehicle,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,572,70003989,2026-08-10 00:11:41,,6,4,Double Parked Blocking Traffic,Street/Sidewalk,11235,40.589821191023454,-73.95082794626103,In Progress,Brooklyn,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,573,70006672,2026-08-10 00:11:35,2026-08-10 01:22:45,6,4,Blocked Hydrant,Street/Sidewalk,11214,40.60138929646514,-73.98676226267114,Closed,Brooklyn,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,574,70009998,2026-08-10 00:11:35,2026-08-10 01:38:46,6,2,Posted Parking Sign Violation,Street/Sidewalk,10033,40.85153914538499,-73.93909644675512,Closed,Manhattan,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,575,70008799,2026-08-10 00:11:29,,12,1,With License Plate,Street/Sidewalk,11422,40.65641081004768,-73.72765247607369,In Progress,Queens,Abandoned Vehicle,Vehicle,2026-08-10,1,2026,8,Monday,False
2026-08-10,576,70005353,2026-08-10 00:11:04,2026-08-10 01:16:31,3,4,Loud Music/Party,Residential Building/House,11210,40.62621661407996,-73.93827175606955,Closed,Brooklyn,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,577,70011146,2026-08-10 00:11:00,,6,1,Blocked Crosswalk,Street/Sidewalk,11357,40.79511266349645,-73.80022391815282,In Progress,Queens,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,578,70005417,2026-08-10 00:10:58,,25,4,Cave-In,Street,11219,40.636924123354575,-73.99826333322484,In Progress,Brooklyn,Street Condition,Transportation,2026-08-10,1,2026,8,Monday,False
2026-08-10,579,70005402,2026-08-10 00:10:54,2026-08-10 00:44:31,3,4,Banging/Pounding,Residential Building/House,11226,40.64227208822379,-73.95951656489456,Closed,Brooklyn,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,580,70010327,2026-08-10 00:10:52,,8,3,Loud Talking,Street/Sidewalk,10452,40.84043357320546,-73.91640666366692,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,581,70003836,2026-08-10 00:10:50,,5,3,Loud Music/Party,Store/Commercial,10452,40.84276723569249,-73.91732173631907,In Progress,Bronx,Noise - Commercial,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,582,70003981,2026-08-10 00:10:47,2026-08-10 00:29:41,6,2,Blocked Bike Lane,Street/Sidewalk,10012,40.72829759096821,-73.99876967764395,Closed,Manhattan,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,583,70013925,2026-08-10 00:10:35,,8,2,Loud Music/Party,Street/Sidewalk,10034,40.86479258700593,-73.92400451754766,In Progress,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,584,70006119,2026-08-10 00:09:55,2026-08-10 01:39:22,18,2,Car/Truck Music,Street/Sidewalk,10034,40.86479258700593,-73.92400451754766,Closed,Manhattan,Noise - Vehicle,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,585,70005998,2026-08-10 00:09:50,,3,1,Banging/Pounding,Residential Building/House,11369,40.76255587633852,-73.86785095563165,In Progress,Queens,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,586,70005178,2026-08-10 00:06:00,,3,3,Loud Music/Party,Residential Building/House,10452,40.83867900984863,-73.92755435527354,In Progress,Bronx,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,587,70010770,2026-08-10 00:06:00,,37,4,Street Light Out,,11203,40.66186373952349,-73.93439288382031,Open,Brooklyn,Street Light Condition,Transportation,2026-08-10,1,2026,8,Monday,False
2026-08-10,588,70010470,2026-08-10 00:09:37,2026-08-10 00:43:12,6,2,Blocked Bike Lane,Street/Sidewalk,10014,40.7334958937171,-74.00788405885584,Closed,Manhattan,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,589,70008643,2026-08-10 00:09:29,2026-08-10 00:50:00,8,2,Loud Music/Party,Street/Sidewalk,10032,40.82961524891156,-73.9407100584324,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,590,70011794,2026-08-10 00:09:25,,8,3,Loud Music/Party,Street/Sidewalk,10463,40.87732238305897,-73.90917876616729,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,591,70013163,2026-08-10 00:09:24,,12,4,With License Plate,Street/Sidewalk,11204,40.61638157776241,-73.98874395533015,In Progress,Brooklyn,Abandoned Vehicle,Vehicle,2026-08-10,1,2026,8,Monday,False
2026-08-10,592,70012470,2026-08-10 00:08:51,,6,1,Blocked Hydrant,Street/Sidewalk,11357,40.79511266349645,-73.80022391815282,In Progress,Queens,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,593,70009231,2026-08-10 00:08:42,2026-08-10 00:25:37,5,4,Loud Music/Party,Club/Bar/Restaurant,11203,40.65291868215491,-73.925673014996,Closed,Brooklyn,Noise - Commercial,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,594,70006138,2026-08-10 00:08:33,,3,3,Loud Music/Party,Residential Building/House,10454,40.81232660561218,-73.91874676731545,In Progress,Bronx,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,595,70006633,2026-08-10 00:08:25,2026-08-10 00:49:58,6,2,Blocked Bike Lane,Street/Sidewalk,10014,40.74020408243169,-74.00769359534655,Closed,Manhattan,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,596,70005224,2026-08-10 00:08:16,2026-08-10 00:15:58,8,3,Loud Music/Party,Street/Sidewalk,10452,40.84554615930884,-73.91530147821983,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,597,70005596,2026-08-10 00:05:00,,37,4,Street Light Out,,11203,40.65141198246917,-73.93035606449482,Open,Brooklyn,Street Light Condition,Transportation,2026-08-10,1,2026,8,Monday,False
2026-08-10,598,70004808,2026-08-10 00:08:09,2026-08-10 01:31:30,8,2,Loud Music/Party,Street/Sidewalk,10040,40.86174999228432,-73.92596744617518,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,599,70013803,2026-08-10 00:08:06,,3,1,Loud Music/Party,Residential Building/House,11412,40.702842041930246,-73.76657298567967,In Progress,Queens,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,600,70009679,2026-08-10 00:08:04,2026-08-10 00:26:16,21,2,Unknown,Residential Building/House,10038,40.71189490657035,-73.99842730632146,Closed,Manhattan,Illegal Fireworks,Other,2026-08-10,1,2026,8,Monday,False
2026-08-10,601,70008089,2026-08-10 00:07:58,2026-08-10 01:27:53,5,4,Loud Music/Party,Club/Bar/Restaurant,11211,40.71157025286253,-73.96199943182411,Closed,Brooklyn,Noise - Commercial,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,602,70003793,2026-08-10 00:07:51,,45,2,Pothole - Highway,Highway,Unknown,,,In Progress,Manhattan,Highway Condition,Other,2026-08-10,1,2026,8,Monday,False
2026-08-10,603,70003966,2026-08-10 00:07:49,2026-08-10 00:56:00,8,3,Loud Music/Party,Street/Sidewalk,10467,40.878913881658384,-73.8737129159977,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,604,70005493,2026-08-10 00:07:46,2026-08-10 00:39:17,8,4,Loud Music/Party,Street/Sidewalk,11237,40.70630834948568,-73.92311397735413,Closed,Brooklyn,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,605,70007882,2026-08-10 00:07:41,2026-08-10 01:22:42,12,4,With License Plate,Street/Sidewalk,11235,40.57918131991586,-73.95504049621316,Closed,Brooklyn,Abandoned Vehicle,Vehicle,2026-08-10,1,2026,8,Monday,False
2026-08-10,606,70009143,2026-08-10 00:07:35,,8,3,Loud Music/Party,Street/Sidewalk,10463,40.87936774027384,-73.90989559266617,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,607,70005563,2026-08-10 00:07:19,,1,2,Driver Complaint - Non Passenger,Street,10014,40.74020408243169,-74.00769359534655,In Progress,Manhattan,For Hire Vehicle Complaint,Vehicle,2026-08-10,1,2026,8,Monday,False
2026-08-10,608,70013216,2026-08-10 00:07:07,2026-08-10 00:39:05,8,4,Loud Music/Party,Street/Sidewalk,11226,40.653665079899866,-73.95783021184418,Closed,Brooklyn,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,609,70009109,2026-08-10 00:06:56,,8,3,Loud Music/Party,Street/Sidewalk,10457,40.84626823780187,-73.90173577572278,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,610,70009888,2026-08-10 00:06:46,2026-08-10 00:20:05,3,5,Banging/Pounding,Residential Building/House,10304,40.61288824997931,-74.08297703202305,Closed,Staten Island,Noise - Residential,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,611,70005292,2026-08-10 00:06:28,2026-08-10 00:50:10,8,3,Loud Music/Party,Street/Sidewalk,10468,40.872631364966125,-73.89887286284,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,612,70003940,2026-08-10 00:06:17,,8,2,Loud Music/Party,Street/Sidewalk,10463,40.877333350432416,-73.90916428689549,In Progress,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,613,70010652,2026-08-10 00:06:15,2026-08-10 00:39:06,8,4,Loud Music/Party,Street/Sidewalk,11237,40.70609441432092,-73.92334866500454,Closed,Brooklyn,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,614,70013873,2026-08-10 00:06:13,2026-08-10 00:25:38,6,2,Blocked Bike Lane,Street/Sidewalk,10025,40.80051493461435,-73.96587117769042,Closed,Manhattan,Illegal Parking,Parking,2026-08-10,1,2026,8,Monday,False
2026-08-10,615,70007444,2026-08-10 00:06:04,2026-08-10 01:40:48,8,2,Loud Music/Party,Street/Sidewalk,10040,40.85978272320349,-73.92703609580742,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,616,70011265,2026-08-10 00:05:53,2026-08-10 00:54:24,8,2,Loud Talking,Street/Sidewalk,10031,40.830944084252245,-73.94716628869014,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,617,70006572,2026-08-10 00:05:42,2026-08-10 00:29:38,18,3,Car/Truck Music,Street/Sidewalk,10462,40.85272673247533,-73.86881767686059,Closed,Bronx,Noise - Vehicle,Noise,2026-08-10,1,2026,8,Monday,False
2026-08-10,618,70003927,2026-08-10 00:05:37,2026-08-10 00:37:00,5,2,Loud Music/Party,Store/Commercial,10002,40.71928630587051,-73.99238096922987,Closed,Manhattan,Noise - Commercial,Noise,2026-08-10,1,2026,8,Monday,False
